person_id,travel_date_dow,trip_duration,d_purpose,d_purpose_category,mode_type
1901242801,1,7.8,1,1,7
1901268101,4,5.0,10,2,6
1901268101,4,5.0,10,2,4
1901268101,4,10.0,50,7,9
1901268101,4,5.0,33,6,9
1901268101,4,10.0,10,2,9
1901268101,4,85.0,1,1,6
1901280401,5,21.2,11,3,8
1901280401,5,16.4,1,1,8
1901280401,7,7.7,11,3,9
1901280401,7,0.0,1,1,9
1901280401,1,2.4,60,10,6
1901280401,1,3.4,60,10,6
1901280401,1,4.3,11,3,9
1901280401,1,3.1,11,3,9
1901280401,1,3.9,33,6,6
1901280401,1,1.1,33,6,6
1901280401,2,0.0,10,2,6
1901280401,2,8.4,60,10,6
1901280401,2,6.6,1,1,6
1901280401,2,30.2,1,1,4
1901281601,1,23.1,10,2,2
1901281601,1,9.9,50,7,9
1901281601,1,10.0,60,10,6
1901281601,1,7.3,60,10,6
1901281601,1,4.3,33,6,9
1901281601,1,2.6,33,6,9
1901281601,1,28.0,33,6,6
1901281601,1,5.5,33,6,9
1901281601,1,12.1,60,10,6
1901281601,1,12.1,33,6,9
1901281601,1,17.4,33,6,6
1901281601,1,28.2,60,10,6
1901281601,1,13.6,63,8,6
1901281601,1,10.2,1,1,9
1901281601,1,6.4,1,1,6
1901281601,1,14.2,1,1,4
1901281601,2,3.0,10,2,9
1901281601,2,9.3,10,2,2
1901281601,2,20.4,10,2,6
1901281601,2,8.2,1,1,9
1902904701,3,3.0,60,10,9
1901281601,2,56.1,1,1,4
1901281601,3,11.2,11,3,2
1901281601,3,23.5,11,3,6
1901281601,3,11.4,60,10,4
1901281601,3,7.2,11,3,9
1901281601,3,88.9,11,3,4
1901281601,3,27.8,60,10,4
1901281601,3,2.3,11,3,9
1901281601,3,23.5,60,10,6
1901281601,3,4.9,50,7,9
1901281601,3,7.0,10,2,9
1901281601,3,8.7,50,7,9
1901281601,3,3.0,60,10,6
1901281601,3,10.4,60,10,6
1901281601,3,11.2,33,6,9
1901281601,3,27.5,60,10,6
1901281601,3,2.0,63,8,9
1901281601,3,140.2,1,1,6
1901281601,3,15.4,60,10,6
1901281601,3,19.1,63,8,9
1901281601,3,7.0,1,1,9
1901281601,3,26.4,1,1,6
1901281601,3,14.6,60,10,4
1901281601,3,4.2,1,1,9
1901281601,4,11.4,60,10,4
1901281601,4,2.0,11,3,9
1901281601,4,3.2,60,10,6
1901281601,4,11.6,10,2,9
1901281601,4,50.0,33,6,9
1901281601,4,9.8,33,6,6
1901281601,4,4.6,60,10,9
1901281601,4,18.4,33,6,6
1901281601,4,19.6,60,10,6
1901281601,4,15.4,1,1,6
1901281601,5,25.2,10,2,2
1901281601,5,7.2,60,10,9
1901281601,5,16.3,60,10,6
1901281601,5,12.3,63,8,9
1901281601,5,7.1,1,1,6
1901281601,5,20.5,1,1,4
1901312801,3,3.8,10,2,9
1901312801,3,0.3,1,1,9
1901312801,3,1.9,50,7,9
1901312801,4,2.6,10,2,9
1901312801,4,2.0,1,1,9
1901312801,5,3.0,10,2,9
1901312801,5,1.0,1,1,9
1901312801,5,135.7,14,3,7
1901312801,5,17.1,14,3,7
1901312801,5,77.3,14,3,7
1901312801,5,37.4,14,3,7
1901312801,5,81.9,14,3,7
1901312801,6,14.2,50,7,7
1901312801,6,5.0,14,3,7
1901312801,6,20.5,50,7,7
1901312801,6,16.2,1,1,7
1901312801,6,6.8,50,7,7
1901312801,6,5.5,1,1,7
1901312801,7,25.5,11,3,7
1901312801,7,44.8,50,7,7
1901312801,7,180.3,1,1,7
1901312801,1,5.8,10,2,9
1901312801,1,6.4,1,1,9
1901312801,2,1.2,11,3,6
1901312801,2,3.0,1,1,6
1901329201,4,30.0,10,2,7
1901411001,2,334.0,10,2,6
1901411001,2,25.5,1,1,6
1901411001,3,4.5,33,6,9
1901411001,3,8.6,1,1,6
1901411001,4,4.3,11,3,6
1901411001,4,0.1,1,1,6
1901411001,5,3.1,11,3,9
1901411001,5,30.0,33,6,6
1901411001,5,15.0,11,3,6
1901411001,5,60.0,10,2,6
1901411001,5,4.2,60,10,9
1901411001,5,43.2,60,10,6
1901411001,5,8.7,1,1,9
1901411001,6,15.4,33,6,7
1901411001,6,41.5,33,6,7
1901411001,6,4.2,1,1,7
1901411001,6,131.2,1,1,7
1901411001,6,19.4,63,8,7
1901411001,6,38.2,1,1,7
1901411001,7,5.1,33,6,9
1901411001,7,3.0,1,1,9
1901411001,7,30.8,63,8,7
1901411001,7,62.4,1,1,7
1901411001,1,3.8,33,6,9
1901411001,1,25.2,60,10,6
1901411001,1,10.2,11,3,9
1901411001,1,56.5,60,10,6
1901411001,1,17.1,1,1,9
1901468601,5,41.7,10,2,8
1901468601,5,5.0,33,6,9
1901468601,5,6.0,10,2,9
1901468601,6,33.5,1,1,8
1901468601,6,27.4,33,6,9
1901468601,6,0.8,33,6,9
1901468601,6,10.4,33,6,9
1901468601,6,17.5,33,6,8
1901468601,6,3.8,33,6,8
1901468601,6,17.4,1,1,8
1901468601,7,5.2,33,6,9
1901468601,7,9.2,33,6,9
1901468601,7,5.7,1,1,8
1901468601,1,48.3,10,2,8
1901468601,1,11.1,1,1,8
1901468601,2,42.0,10,2,8
1901468601,2,3.6,11,3,9
1901468601,2,6.0,11,3,9
1901468601,2,7.1,11,3,9
1901468601,2,11.8,10,2,9
1901468601,2,36.5,1,1,8
1901468601,3,36.0,10,2,8
1901468601,3,35.1,1,1,8
1901804901,3,84.9,12,3,10
1901468601,4,32.5,10,2,6
1901537601,2,34.5,44,5,7
1901537601,2,5.7,50,7,7
1901537601,2,35.6,1,1,7
1901537601,2,42.0,33,6,7
1901537601,2,46.7,33,6,7
1901537601,2,17.7,33,6,7
1901537601,2,5.8,1,1,7
1901537601,3,6.1,10,2,6
1901537601,3,28.7,10,2,6
1901537601,3,33.6,60,10,5
1901537601,3,14.2,11,3,9
1901537601,3,13.6,10,2,9
1903000401,1,17.4,11,3,2
1901537601,3,15.4,1,1,6
1901537601,3,0.0,1,1,9
1901537601,3,18.0,1,1,5
1901537601,3,28.2,60,10,6
1901537601,3,8.7,1,1,6
1901537601,3,7.0,1,1,9
1901537601,4,5.4,10,2,9
1901537601,4,31.7,10,2,6
1901537601,4,23.4,10,2,5
1901537601,4,10.7,10,2,6
1901537601,4,6.2,11,3,9
1901537601,4,13.2,10,2,9
1901537601,4,15.4,1,1,6
1901537601,4,21.5,1,1,5
1901537601,4,27.2,1,1,6
1901537601,5,7.2,33,6,7
1901537601,5,8.5,33,6,7
1901537601,5,16.0,50,7,7
1901537601,5,12.9,33,6,7
1901537601,5,12.0,63,8,7
1901537601,5,8.0,33,6,7
1901537601,6,8.7,33,6,7
1901537601,6,14.3,33,6,7
1901537601,6,10.0,33,6,7
1901537601,6,9.2,33,6,7
1901537601,6,10.1,33,6,7
1901537601,6,5.7,33,6,7
1901537601,6,7.8,33,6,7
1901537601,6,2.9,33,6,7
1901537601,6,6.7,1,1,7
1901537601,7,16.9,42,5,7
1901537601,7,14.2,50,7,7
1901537601,7,6.7,33,6,7
1901537601,7,6.9,1,1,7
1901537601,7,21.0,42,5,7
1901537601,7,19.8,1,1,7
1901537601,1,2.2,60,10,9
1901537601,1,30.4,10,2,6
1901537601,1,42.3,60,10,5
1901537601,1,4.2,33,6,9
1901537601,1,9.1,33,6,9
1901537601,1,14.5,1,1,6
1901537601,1,3.0,1,1,9
1901537601,1,22.9,1,1,5
1901537601,1,28.1,1,1,6
1901537601,1,2.0,51,8,9
1901537601,1,6.5,1,1,7
1901560801,1,11.0,60,10,9
1901560801,1,7.7,60,10,6
1901560801,1,13.6,60,10,6
1901560801,1,4.8,11,3,9
1901560801,1,8.3,1,1,6
1901560801,1,8.8,1,1,6
1901560801,1,11.2,1,1,9
1901560801,2,9.1,60,10,9
1901560801,2,6.7,60,10,6
1901560801,2,17.3,11,3,6
1901560801,2,2.2,60,10,6
1901560801,2,10.9,60,10,6
1901560801,2,13.0,1,1,9
1901560801,3,9.7,11,3,9
1901560801,3,7.2,11,3,6
1901560801,3,16.5,11,3,6
1901560801,3,5.9,60,10,6
1901560801,3,2.7,11,3,9
1901560801,3,5.6,60,10,9
1901560801,3,6.3,60,10,6
1901560801,3,5.9,1,1,9
1901560801,3,13.2,1,1,9
1901560801,4,18.4,14,3,9
1901560801,4,8.8,1,1,9
1901560801,4,10.9,60,10,9
1901560801,4,15.0,11,3,6
1901560801,4,8.7,11,3,6
1901560801,4,30.7,11,3,9
1901560801,4,27.4,1,1,6
1901560801,4,10.6,1,1,9
1901560801,5,27.7,51,8,9
1901560801,5,4.4,51,8,9
1901560801,5,2.1,51,8,9
1901560801,5,36.0,1,1,9
1901560801,5,43.8,1,1,9
1901560801,6,436.6,51,8,9
1901560801,7,190.7,50,7,7
1901560801,7,186.3,1,1,9
1901570201,5,11.1,50,7,9
1901570201,5,4.3,1,1,7
1901570201,6,17.1,60,10,4
1901570201,6,10.3,50,7,9
1901570201,6,22.1,33,6,4
1901570201,6,13.6,60,10,6
1901570201,6,8.8,1,1,6
1901570201,6,4.0,63,8,9
1901570201,6,3.1,1,1,9
1901570201,7,20.9,63,8,9
1901570201,7,27.4,63,8,9
1901570201,7,10.9,1,1,9
1901570201,7,6.5,63,8,6
1901570201,7,24.6,1,1,6
1901570201,7,3.7,60,10,6
1901570201,7,2.2,1,1,9
1901570201,7,0.0,1,1,6
1901570201,7,5.1,33,6,6
1901570201,1,18.9,33,6,4
1901570201,1,16.4,1,1,4
1901570201,1,4.7,1,1,4
1901570201,1,4.3,60,10,4
1901570201,1,8.0,50,7,6
1901570201,1,21.0,60,10,6
1901570201,1,11.2,1,1,9
1901570201,2,10.4,63,8,9
1901570201,2,4.2,1,1,9
1901570201,2,17.0,33,6,9
1901570201,2,5.1,1,1,9
1901570201,2,8.8,33,6,9
1901666801,2,2.8,10,2,6
1901666801,2,14.0,10,2,6
1901666801,2,3.0,60,10,9
1901666801,2,5.9,60,10,6
1901666801,2,5.9,60,10,6
1901666801,2,6.7,1,1,9
1901666801,3,19.1,10,2,6
1901666801,3,8.7,60,10,6
1901666801,3,7.0,1,1,9
1901666801,4,3.0,60,10,9
1901666801,4,11.4,60,10,6
1901666801,4,3.4,60,10,6
1901666801,4,4.3,10,2,9
1901666801,4,4.2,50,7,9
1901666801,4,4.5,10,2,9
1901666801,4,16.9,60,10,6
1901666801,4,10.3,60,10,6
1901666801,4,10.8,1,1,9
1901666801,4,77.3,63,8,7
1901666801,4,8.6,50,7,7
1901666801,4,7.6,63,8,7
1901666801,4,43.5,1,1,7
1901666801,5,5.8,51,8,9
1901666801,5,8.7,51,8,9
1901666801,5,5.2,60,10,9
1901666801,5,5.2,60,10,6
1901666801,5,2.8,60,10,6
1901666801,5,5.0,10,2,9
1901666801,5,3.2,50,7,9
1901666801,5,4.3,10,2,9
1901666801,5,15.8,60,10,6
1901666801,5,4.3,1,1,9
1901666801,6,157.3,63,8,7
1901666801,6,8.4,50,7,7
1901666801,6,4.9,50,7,7
1901666801,6,15.8,63,8,7
1901666801,6,79.5,63,8,7
1901666801,7,159.7,1,1,7
1901666801,7,3.8,63,8,9
1901666801,7,3.1,1,1,9
1901666801,7,1.7,33,6,9
1901666801,7,0.6,33,6,9
1901666801,1,22.8,10,2,9
1901666801,1,26.5,1,1,6
1901666801,1,16.7,60,10,6
1901666801,1,2.6,60,10,6
1901666801,1,6.3,10,2,9
1901666801,1,18.2,33,6,9
1901666801,1,21.4,33,6,9
1901666801,1,5.5,60,10,6
1901666801,1,13.5,1,1,6
1901675201,5,4.3,10,2,4
1901675201,5,4.7,60,10,6
1901675201,5,19.4,10,2,6
1901675201,5,15.7,10,2,6
1901675201,5,19.8,1,1,4
1901675201,5,13.7,60,10,6
1901675201,5,5.6,1,1,6
1901675201,5,21.7,1,1,4
1901675201,7,6.2,10,2,4
1901675201,7,4.7,60,10,6
1901675201,7,23.9,10,2,6
1901675201,7,15.0,10,2,6
1901675201,7,3.0,1,1,9
1901675201,7,19.8,60,10,4
1901675201,7,17.6,60,10,4
1901675201,7,4.2,1,1,9
1901675201,7,15.5,1,1,4
1901675201,7,11.5,60,10,4
1901675201,7,2.0,1,1,9
1901675201,1,6.4,10,2,4
1901675201,1,5.3,10,2,4
1901675201,1,20.2,60,10,4
1901675201,1,15.8,60,10,4
1901675201,1,2.7,1,1,4
1901675201,1,8.7,60,10,4
1901675201,1,2.0,1,1,9
1901675201,3,11.1,10,2,4
1901675201,3,5.0,60,10,6
1901675201,3,38.8,1,1,4
1901675201,3,8.6,1,1,6
1901675201,3,15.4,1,1,4
1901681401,3,235.0,50,7,7
1901681401,3,230.0,63,8,4
1901720301,7,43.0,63,8,9
1901792101,1,6.6,1,1,6
1901792101,2,5.6,22,4,6
1901792101,2,8.4,22,4,6
1901792101,2,3.2,1,1,6
1901792101,2,10.3,1,1,6
1901792101,2,8.5,51,8,9
1901792101,2,8.6,1,1,9
1901792101,3,22.7,22,4,6
1901792101,3,2.8,60,10,9
1901792101,3,26.4,1,1,6
1901792101,4,11.2,60,10,6
1901792101,4,4.3,60,10,6
1901792101,4,12.4,22,4,9
1901792101,4,5.5,50,7,9
1901792101,4,7.8,60,10,9
1901792101,4,20.3,1,1,6
1901792101,5,9.9,41,5,9
1901792101,5,13.8,1,1,9
1901792101,7,12.3,63,8,9
1901792101,7,8.8,1,1,9
1901792101,7,1.6,11,3,6
1901792101,7,6.0,60,10,9
1901792101,7,2.6,60,10,9
1901804901,6,4.3,33,6,9
1901804901,6,3.4,33,6,9
1901804901,6,9.0,50,7,8
1901804901,6,106.4,51,8,8
1901804901,6,15.0,1,1,9
1901804901,3,9.9,11,3,2
1901804901,6,12.6,50,7,9
1901804901,6,4.8,50,7,9
1901804901,6,14.3,1,1,9
1901804901,7,61.4,13,3,8
1901804901,7,4.0,13,3,9
1901804901,7,71.6,13,3,9
1901804901,7,10.7,13,3,9
1901804901,7,55.6,1,1,8
1901804901,1,3.6,10,2,9
1901804901,1,33.5,1,1,9
1901804901,2,137.7,11,3,1
1901804901,2,8.3,11,3,1
1901804901,2,3.8,50,7,7
1901804901,2,150.2,10,2,7
1901804901,2,13.2,10,2,9
1901804901,2,661.6,60,10,2
1901804901,3,128.9,63,8,2
1901804901,3,39.6,60,10,7
1901804901,3,1.3,60,10,9
1901804901,3,68.9,60,10,10
1901804901,3,20.9,1,1,2
1901804901,4,18.2,10,2,9
1901804901,4,21.2,33,6,9
1901804901,4,17.9,1,1,9
1901804901,4,52.1,63,8,2
1901804901,4,11.1,1,1,2
1901804901,5,16.9,10,2,9
1901804901,5,5.6,33,6,9
1901804901,5,4.5,10,2,9
1901804901,5,15.0,1,1,9
1901804901,5,29.7,51,8,8
1901804901,5,27.8,51,8,8
1901804901,5,1.5,50,7,9
1901804901,5,3.1,63,8,9
1901804901,5,5.7,1,1,9
1901822301,2,15.0,1,1,9
1901844201,1,3.1,11,3,4
1901844201,1,3.1,42,5,4
1901844201,1,4.1,11,3,4
1901844201,2,1.4,11,3,4
1901844201,2,9.0,1,1,4
1901844201,2,5.9,10,2,4
1901844201,3,11.4,33,6,9
1901844201,3,4.4,33,6,4
1901844201,3,14.6,1,1,4
1901844201,5,7.1,60,10,9
1901844201,5,28.1,1,1,4
1901844201,5,13.1,60,10,4
1901844201,5,6.3,10,2,9
1901844201,5,4.2,10,2,4
1901844201,5,2.8,10,2,4
1901844201,5,2.2,11,3,4
1901844201,5,4.5,10,2,4
1901844201,5,3.4,10,2,4
1901844201,5,22.6,10,2,4
1901844201,5,11.7,60,10,4
1901844201,5,13.4,60,10,4
1901844201,5,5.0,1,1,9
1901844201,6,13.3,33,6,9
1901844201,6,13.8,33,6,9
1901844201,6,0.7,33,6,9
1901844201,6,5.7,33,6,9
1901844201,6,5.9,33,6,9
1901844201,6,8.6,33,6,9
1901844201,6,1.6,11,3,4
1901844201,6,1.4,33,6,9
1901844201,6,3.0,33,6,9
1901847201,5,15.0,63,8,9
1901847201,5,9.7,50,7,9
1901847201,5,4.9,1,1,9
1901847201,6,45.0,1,1,9
1901847201,6,13.9,51,8,9
1901847201,6,3.0,1,1,9
1901847201,6,0.8,50,7,9
1901847201,6,4.0,51,8,9
1901847201,6,18.2,51,8,9
1901847201,6,9.4,50,7,9
1901847201,6,7.9,1,1,9
1901847201,7,4.9,1,1,9
1901847201,7,9.7,51,8,9
1901847201,7,1.9,1,1,9
1901847201,7,4.7,1,1,9
1901847201,7,0.1,51,8,9
1901847201,1,4.1,33,6,9
1901847201,2,4.4,50,7,9
1901847201,2,5.2,1,1,9
1901847201,2,5.1,33,6,9
1901847201,2,4.7,1,1,9
1901847201,2,10.3,51,8,9
1901847201,2,14.2,51,8,9
1901847201,3,11.7,50,7,9
1901847201,3,1.0,1,1,9
1901847201,3,7.2,50,7,9
1901849901,6,3.0,51,8,10
1901849901,6,3.0,51,8,10
1901849901,6,4.7,51,8,10
1901849901,6,3.0,51,8,10
1903852901,1,3.0,11,3,7
1901849901,6,7.7,51,8,10
1901849901,6,12.7,51,8,10
1901849901,6,5.8,51,8,10
1901849901,6,6.3,51,8,10
1901849901,6,5.5,51,8,10
1901849901,6,4.0,51,8,10
1901849901,6,4.2,51,8,10
1901849901,6,4.6,51,8,10
1901849901,6,49.6,1,1,7
1901849901,6,2.4,1,1,7
1901849901,7,12.0,33,6,7
1901849901,7,30.9,51,8,10
1901849901,7,13.1,51,8,10
1901849901,7,3.0,51,8,10
1901849901,7,12.2,51,8,10
1901849901,7,6.3,51,8,10
1901849901,7,3.0,51,8,10
1901849901,7,3.0,51,8,10
1901849901,7,3.0,51,8,10
1901849901,7,10.6,51,8,10
1901849901,7,4.5,51,8,10
1901849901,7,3.7,51,8,10
1901849901,7,10.7,51,8,10
1901849901,7,6.0,51,8,10
1901849901,7,14.6,51,8,10
1901849901,7,3.0,51,8,10
1901849901,7,5.9,51,8,10
1901849901,7,3.0,51,8,10
1901849901,7,24.5,1,1,7
1901849901,7,4.4,1,1,7
1901849901,1,11.7,33,6,4
1901849901,1,14.5,60,10,6
1901849901,1,6.5,1,1,9
1901849901,2,25.6,60,10,6
1901849901,2,52.8,10,2,6
1901849901,2,6.2,10,2,6
1901849901,2,919.1,1,1,6
1901849901,3,23.7,60,10,6
1901849901,4,2.3,60,10,9
1901849901,4,25.2,60,10,6
1901849901,4,72.2,60,10,6
1901849901,4,3.1,1,1,9
1901849901,4,37.9,33,6,7
1901849901,4,56.0,1,1,7
1901849901,5,25.4,60,10,6
1901849901,5,8.2,33,6,6
1901849901,5,4.0,12,3,10
1901849901,5,347.2,10,2,6
1901849901,5,30.1,1,1,6
1901946901,5,135.0,33,6,7
1901946901,5,50.0,1,1,7
1901952201,3,90.0,33,6,6
1901952201,3,30.0,33,6,4
1901952201,3,90.0,33,6,4
1901952201,3,45.0,63,8,6
1901952201,3,30.0,33,6,4
1901952201,3,30.0,1,1,4
1901959101,5,35.3,10,2,7
1901959101,5,22.8,1,1,3
1901959101,5,10.6,33,6,7
1901959101,5,16.2,60,10,3
1901959101,5,10.8,63,8,9
1901959101,5,22.6,60,10,4
1901959101,5,5.2,100,5,9
1901959101,5,5.7,33,6,7
1901959101,5,29.0,1,1,7
1901959101,6,31.6,33,6,7
1901959101,6,16.7,33,6,2
1901959101,7,3.0,50,7,7
1901959101,7,47.9,63,8,7
1901959101,7,3.0,63,8,7
1901959101,7,3.0,42,5,7
1901959101,7,29.1,50,7,7
1901959101,7,174.9,1,1,7
1901959101,1,21.2,10,2,7
1901959101,1,18.1,1,1,7
1901959101,2,23.7,10,2,7
1901959101,2,34.4,33,6,4
1901959101,2,7.0,33,6,9
1901959101,2,1.2,1,1,3
1901959101,3,27.5,10,2,7
1901959101,3,11.1,33,6,9
1901959101,3,2.7,33,6,9
1901959101,3,4.2,10,2,9
1901959101,3,12.7,63,8,7
1901959101,4,3.0,1,1,3
1901959101,4,25.7,10,2,7
1901959101,4,16.1,60,10,3
1901959101,4,8.8,1,1,9
1902018801,4,0.3,51,8,9
1902018801,4,27.4,33,6,4
1902018801,4,13.5,1,1,4
1902018801,5,7.5,40,5,7
1902018801,5,16.2,40,5,7
1902018801,5,3.0,44,5,7
1902018801,5,14.9,10,2,4
1902018801,5,16.7,44,5,7
1902018801,5,5.0,44,5,7
1902018801,5,8.2,44,5,7
1902018801,5,26.7,33,6,7
1902018801,5,27.1,44,5,7
1904174901,6,40.8,10,2,7
1902018801,5,1.8,50,7,7
1902018801,5,21.9,10,2,7
1902018801,5,12.5,1,1,7
1902018801,6,16.2,10,2,7
1902018801,6,8.3,10,2,7
1902018801,6,5.0,10,2,7
1902018801,6,9.6,10,2,7
1902018801,6,15.3,33,6,7
1902018801,6,5.7,33,6,7
1902018801,6,7.3,1,1,7
1902018801,7,56.8,33,6,7
1902018801,7,42.2,1,1,7
1902018801,7,9.2,33,6,7
1902018801,7,1.6,33,6,7
1902018801,7,10.9,1,1,7
1902018801,1,14.4,63,8,7
1902018801,1,15.5,63,8,7
1902018801,1,13.5,1,1,7
1902018801,2,2.9,63,8,9
1902018801,2,3.0,63,8,4
1902018801,2,5.0,60,10,9
1902018801,2,15.5,60,10,4
1902018801,2,26.2,60,10,4
1902018801,2,10.8,63,8,9
1902051101,1,3.7,60,10,6
1902051101,1,4.8,60,10,6
1902051101,1,17.6,10,2,9
1902051101,1,3.3,60,10,6
1902051101,1,119.0,51,8,6
1902051101,1,35.0,1,1,6
1902051101,2,19.6,10,2,8
1902051101,2,17.1,50,7,9
1902051101,2,8.9,10,2,9
1902051101,2,16.2,33,6,8
1902051101,2,3.4,33,6,8
1902051101,2,8.8,1,1,8
1902051101,2,3.0,50,7,9
1902051101,3,15.2,60,10,6
1902051101,3,24.6,10,2,9
1902051101,3,60.0,51,8,5
1902051101,3,14.4,63,8,6
1902051101,3,20.0,1,1,2
1902051101,4,9.2,33,6,2
1902051101,4,13.1,50,7,9
1902051101,4,14.1,33,6,9
1902051101,4,5.0,63,8,9
1902051101,4,61.0,63,8,9
1902051101,4,5.2,1,1,2
1902051101,5,54.0,1,1,6
1902051101,6,5.0,50,7,9
1902051101,6,5.0,1,1,9
1902051101,6,40.0,60,10,6
1902051101,6,303.1,60,10,10
1902051101,6,17.0,60,10,10
1902051101,6,9.9,63,8,9
1902051101,6,9.5,50,7,9
1902051101,6,14.2,1,1,9
1902051101,6,8.9,63,8,9
1902051101,7,2.9,63,8,9
1902051101,7,11.5,1,1,9
1902051101,7,21.3,50,7,9
1902051101,7,11.2,1,1,9
1902051101,7,23.3,60,10,9
1902051101,7,243.0,60,10,10
1902051101,7,42.0,1,1,6
1902051301,2,80.0,13,3,9
1902073901,5,35.0,50,7,9
1902073901,5,35.0,50,7,9
1902073901,2,25.8,63,8,5
1902073901,2,18.2,63,8,5
1902073901,2,1080.0,63,8,5
1902092501,5,60.0,33,6,7
1902092501,5,60.0,33,6,7
1902118001,3,8.1,33,6,9
1902118001,3,10.6,33,6,9
1902118001,3,5.4,33,6,9
1902118001,4,6.7,41,5,9
1902118001,4,6.8,33,6,9
1902118001,4,15.9,41,5,9
1902118001,5,7.8,41,5,9
1902118001,5,7.5,41,5,9
1902118001,5,8.1,41,5,9
1902118001,5,12.8,41,5,9
1902185401,7,8.3,60,10,4
1902185401,7,10.1,60,10,4
1902185401,7,3.4,1,1,9
1902185401,3,7.4,41,5,9
1902185401,3,17.6,41,5,9
1902194101,7,0.0,1,1,9
1902194101,1,88.5,10,2,7
1902194101,1,11.2,1,1,7
1902194101,1,4.4,51,8,9
1902194101,1,3.0,1,1,9
1902194101,2,3.0,1,1,9
1902194101,2,10.6,10,2,7
1902194101,2,11.5,1,1,7
1902194101,2,2.9,51,8,9
1902194101,3,17.5,10,2,7
1902194101,3,26.0,1,1,7
1902194101,3,9.2,1,1,7
1902194101,4,0.0,1,1,9
1902194101,4,11.6,10,2,7
1902194101,4,17.7,1,1,7
1902194101,4,3.0,1,1,9
1902194101,5,0.9,11,3,9
1902194101,5,15.8,11,3,4
1902194101,5,0.1,50,7,9
1902194101,5,2.2,50,7,9
1902194101,5,1.4,11,3,9
1902194101,5,0.1,50,7,9
1902194101,5,2.7,50,7,9
1902194101,5,23.7,1,1,4
1902194101,5,3.0,1,1,9
1902194101,6,0.2,1,1,9
1902286401,6,720.0,33,6,9
1902286401,6,194.0,33,6,9
1902286401,2,16.5,33,6,9
1902286401,2,16.5,33,6,9
1902286401,5,27.0,33,6,6
1902294501,3,15.0,33,6,7
1902316801,3,63.0,10,2,7
1902316801,3,0.8,10,2,7
1902316801,3,51.4,1,1,7
1902316801,4,79.0,10,2,7
1902316801,4,80.2,1,1,7
1902316801,4,4.7,50,7,7
1902316801,4,15.9,50,7,7
1902316801,4,32.9,50,7,7
1902316801,5,70.7,10,2,7
1902316801,5,1.2,10,2,7
1902316801,5,116.7,1,1,7
1902334701,1,10.4,1,1,7
1902316801,5,18.2,50,7,10
1902316801,5,38.6,1,1,10
1902316801,6,19.7,63,8,7
1902316801,6,99.9,63,8,7
1902316801,6,13.5,63,8,7
1902316801,7,10.2,33,6,7
1902316801,7,14.3,33,6,7
1902316801,1,22.2,10,2,7
1902316801,1,43.4,1,1,7
1902316801,1,71.9,1,1,7
1902316801,1,12.2,1,1,7
1902325301,1,21.8,10,2,9
1902325301,1,10.8,10,2,9
1902325301,1,20.9,11,3,9
1902325301,1,9.2,1,1,9
1902325301,1,2.0,1,1,9
1902325301,2,64.4,10,2,9
1902325301,2,8.3,51,8,9
1902325301,2,11.8,1,1,9
1902325301,3,44.6,10,2,9
1902325301,3,1.6,10,2,9
1902325301,3,9.4,1,1,9
1902325301,3,1.2,60,10,9
1902325301,3,9.5,60,10,6
1902325301,3,5.7,1,1,9
1902325301,4,4.5,10,2,9
1902325301,4,12.9,51,8,9
1902325301,4,5.6,51,8,9
1902325301,4,12.6,1,1,9
1902325301,4,11.4,63,8,9
1902325301,4,11.9,50,7,9
1902325301,4,3.0,1,1,9
1902325301,5,5.9,60,10,6
1902325301,5,6.0,60,10,6
1902325301,5,4.8,60,10,6
1902325301,5,6.5,11,3,9
1902325301,5,27.8,60,10,6
1902325301,5,4.1,1,1,9
1902325301,5,33.5,63,8,9
1902325301,6,2.0,33,6,9
1902325301,6,1.8,1,1,9
1902325301,6,2.3,33,6,9
1902325301,6,10.8,50,7,9
1902325301,6,1.7,33,6,9
1902325301,6,3.0,33,6,9
1902325301,6,0.5,33,6,9
1902325301,6,3.0,33,6,9
1902325301,6,3.0,33,6,9
1902325301,6,7.0,1,1,9
1902325301,6,0.0,50,7,9
1902325301,6,3.0,33,6,9
1902614501,5,16.2,63,8,7
1902325301,7,12.9,51,8,9
1902325301,7,10.5,50,7,9
1902325301,7,2.3,1,1,9
1902325301,7,2.2,60,10,9
1902325301,7,7.6,60,10,6
1902325301,7,2.8,63,8,6
1902325301,7,17.0,63,8,6
1902325301,7,10.0,50,7,9
1902325301,7,17.0,1,1,6
1902325301,7,13.0,1,1,6
1902325301,7,5.0,1,1,9
1902325301,7,5.0,50,7,9
1902325301,7,29.0,1,1,9
1902334201,3,36.5,10,2,7
1902334201,3,25.8,51,8,7
1902334201,3,3.0,51,8,9
1902334201,3,20.1,11,3,7
1902334201,3,7.5,10,2,7
1902334201,3,17.0,1,1,7
1902334201,4,34.2,50,7,7
1902334201,4,18.4,11,3,10
1902334201,4,8.2,11,3,10
1902334201,4,19.3,10,2,10
1902334201,4,5.2,11,3,9
1902334201,4,6.8,10,2,9
1902334201,4,13.9,51,8,7
1902334201,4,20.9,63,8,7
1902334201,4,19.2,50,7,7
1902334201,4,21.8,1,1,7
1902334201,5,18.9,10,2,7
1902334201,5,4.5,11,3,7
1902334201,5,12.2,10,2,7
1902334201,5,18.9,50,7,7
1902334201,5,3.1,50,7,7
