"UserID","SPSS_Regio5","RESP_GEM_GROOTTE","BAS_huishoudgrootte","GenderID","Age","BAS_werkzaamheid_resp","BAS_bruto_jaarinkomen","afg_kinderen_huishouden","AFG_sk2015","BAS_voltooide_opleiding8_resp","SPSS_Lifestage"
360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,5,4,1,2,30,2,2,0,2,7,1
9505,2,3,2,2,62,9,8,0,5,2,4
363,2,3,2,2,62,9,8,0,5,2,4
364,2,4,2,2,66,7,8,0,2,3,4
7388,1,5,2,2,54,2,8,0,4,2,4
365,4,4,2,2,46,6,1,0,5,NA,9
7389,4,4,2,2,46,6,1,0,5,NA,9
366,5,4,2,2,59,2,8,0,5,2,4
367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,1,8,3,1,51,1,6,0,1,4,7
370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1,9,1,2,26,8,2,0,3,7,1
372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,3,4,3,2,52,9,8,0,1,3,7
374,1,6,1,2,53,4,1,0,5,2,2
375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,2,5,2,2,30,8,3,0,5,7,9
7392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7393,2,6,2,1,70,7,8,0,2,6,4
378,2,6,2,1,70,7,8,0,2,6,4
379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,4,5,4,1,38,2,8,2,2,6,5
381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,2,6,1,2,36,2,3,0,3,4,1
383,5,6,4,2,48,2,8,2,3,4,6
9162,4,4,4,2,41,2,4,2,4,5,6
8842,4,4,4,2,41,2,4,2,4,5,6
384,4,4,4,2,41,2,4,2,4,5,6
385,1,5,2,2,65,2,6,0,3,4,4
386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,2,4,2,1,75,7,3,0,3,5,4
7395,2,4,2,1,75,7,3,0,3,5,4
388,4,4,5,1,53,2,5,0,2,3,7
7396,4,6,3,2,52,3,5,0,2,4,7
389,2,6,1,2,28,2,4,0,1,8,1
390,2,4,2,2,36,5,3,0,2,6,3
7397,2,4,2,2,36,5,3,0,2,6,3
391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,2,5,2,2,29,4,5,0,3,NA,3
393,5,5,3,2,55,9,8,0,3,4,7
7398,5,5,3,2,55,9,8,0,3,4,7
394,2,3,2,2,32,2,2,1,2,6,8
395,3,3,1,2,52,4,2,0,4,4,2
9576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,4,5,2,2,42,2,5,0,4,4,3
397,5,6,2,2,61,2,7,0,1,3,4
7399,5,4,2,2,46,9,8,0,3,4,4
398,5,5,2,1,64,4,2,0,5,3,4
7400,5,5,2,1,64,4,2,0,5,3,4
7401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8843,1,4,5,2,32,2,2,3,1,4,6
399,1,4,5,2,32,2,2,3,1,4,6
7402,1,4,5,2,32,2,2,3,1,4,6
400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,5,4,3,2,50,2,6,1,3,3,6
402,3,4,2,2,64,2,8,0,2,4,4
7403,3,4,2,2,64,2,8,0,2,4,4
403,3,6,1,1,60,2,5,0,2,5,2
404,1,7,2,2,73,7,3,0,5,3,4
405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,1,8,1,2,32,8,1,0,3,8,1
408,2,3,2,1,65,1,4,0,2,2,4
409,2,6,5,1,40,2,5,3,3,4,6
410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7404,2,4,2,2,71,7,3,0,5,2,4
411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,4,6,2,1,76,7,3,0,5,2,4
414,2,4,3,2,26,6,4,0,4,5,7
415,4,5,1,2,67,7,2,0,5,3,2
416,5,4,3,1,33,3,5,1,1,4,8
417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,1,7,5,2,38,2,6,3,2,7,5
419,4,5,4,2,42,2,6,2,1,8,6
420,4,4,2,2,73,7,4,0,3,2,4
7406,4,4,2,2,73,7,4,0,3,2,4
421,4,4,1,2,70,9,2,0,5,3,2
422,2,5,2,2,69,7,3,0,4,4,4
423,2,5,2,2,62,4,8,0,2,5,4
7407,3,3,4,2,32,9,2,2,3,5,6
424,3,3,4,2,32,9,2,2,3,5,6
8844,1,8,4,2,41,2,3,2,2,4,6
7408,1,8,4,2,41,2,3,2,2,4,6
425,1,8,4,2,41,2,3,2,2,4,6
7409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,4,5,1,1,20,2,2,0,2,NA,1
428,2,6,1,2,29,2,8,0,3,4,1
429,5,4,2,2,30,1,4,0,1,6,3
430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,2,6,2,1,65,4,3,1,3,6,9
7411,2,6,2,1,65,4,3,1,3,6,9
432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,2,4,2,2,32,2,7,0,1,8,3
434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,3,5,2,1,47,2,4,0,3,4,4
436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,4,4,1,2,28,2,4,0,1,8,1
438,5,6,2,2,61,2,5,0,2,NA,4
439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,5,5,2,1,63,4,5,0,3,6,4
9550,5,6,1,1,25,8,1,0,3,7,1
441,5,6,1,1,25,8,1,0,3,7,1
8845,5,6,1,1,25,8,1,0,3,7,1
9553,5,6,1,1,25,8,1,0,3,7,1
9557,5,6,1,1,25,8,1,0,3,7,1
442,4,5,2,2,71,7,4,0,2,6,4
443,5,4,3,2,53,2,4,0,4,3,7
7412,5,4,3,2,53,2,4,0,4,3,7
444,4,3,3,1,62,2,5,0,3,1,7
445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,2,5,2,1,76,7,4,0,3,5,4
447,4,5,2,2,30,2,5,0,1,7,3
448,3,3,2,1,36,2,5,0,2,4,3
449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,3,4,2,1,58,2,5,0,2,5,4
452,2,5,3,1,25,2,8,0,3,2,7
453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,1,9,1,1,51,2,8,0,2,7,2
7415,5,4,2,2,30,2,5,0,2,7,3
455,2,5,4,2,22,8,4,1,4,5,6
7416,2,5,4,2,22,8,4,1,4,5,6
7417,2,5,2,2,64,9,2,0,3,3,4
456,2,5,2,2,64,9,2,0,3,3,4
457,2,3,2,1,72,7,5,0,5,3,4
458,4,6,3,1,70,1,5,0,1,1,7
459,2,5,6,2,46,5,5,4,1,7,6
9506,2,5,6,2,46,5,5,4,1,7,6
9163,2,5,6,2,46,5,5,4,1,7,6
9400,2,5,6,2,46,5,5,4,1,7,6
7418,2,5,6,2,46,5,5,4,1,7,6
460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,3,5,1,2,53,2,4,0,3,4,2
462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,5,5,4,1,46,3,5,1,1,6,7
464,4,6,1,2,37,2,3,0,3,4,1
465,5,6,1,1,56,3,5,0,2,7,2
466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,3,5,5,2,37,9,5,3,3,7,5
468,3,5,2,2,52,1,5,0,1,8,4
469,2,6,4,1,51,2,4,1,2,5,6
8846,2,6,4,1,51,2,4,1,2,5,6
7419,2,6,4,1,51,2,4,1,2,5,6
7420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,5,4,4,2,54,2,4,0,4,4,7
7421,4,4,2,1,68,7,4,0,4,4,4
471,2,6,3,2,37,2,7,1,2,7,8
7422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,1,9,1,1,59,2,3,0,2,4,2
473,5,4,2,2,49,4,4,0,2,5,4
474,2,6,4,1,47,2,7,2,1,8,8
475,5,3,2,2,64,2,5,0,4,3,4
476,2,6,3,2,51,3,3,1,2,6,9
477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,5,6,4,2,47,2,2,3,2,7,8
480,4,3,3,1,54,1,7,0,1,8,7
481,5,4,3,2,34,2,8,2,2,4,8
7425,5,4,3,2,34,2,8,2,2,4,8
482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,3,5,4,2,38,2,5,2,3,4,6
486,5,4,1,1,58,2,8,0,1,7,2
487,1,5,3,1,50,2,7,1,1,7,6
488,5,4,2,1,70,7,3,0,5,3,4
7426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,1,6,3,2,49,2,7,0,1,7,7
7427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,5,4,4,1,46,2,5,2,3,4,6
9165,4,3,4,1,45,2,3,2,3,4,6
491,4,3,4,1,45,2,3,2,3,4,6
492,4,6,2,1,54,2,4,0,3,4,4
493,5,6,2,2,27,2,4,0,3,4,3
7428,5,6,2,2,27,2,4,0,3,4,3
494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,2,6,2,1,39,4,6,0,3,7,3
496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,2,6,5,1,37,3,6,3,1,7,5
7432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7433,3,5,2,2,59,2,4,0,2,3,4
502,3,5,2,2,59,2,4,0,2,3,4
7434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8848,4,4,4,2,51,2,8,0,5,4,7
503,4,4,4,2,51,2,8,0,5,4,7
504,2,5,2,2,49,2,3,0,4,4,4
7435,5,4,2,1,64,4,7,0,1,8,4
505,5,4,2,1,64,4,7,0,1,8,4
506,2,5,4,2,19,8,8,1,5,5,7
507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,5,4,3,1,32,2,8,1,5,1,5
7436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7437,5,4,5,2,31,9,2,2,3,3,5
509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,2,6,3,1,38,2,5,1,2,7,6
511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,3,4,4,1,62,2,2,2,3,6,6
513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,4,6,2,1,63,4,4,0,4,4,4
8849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,3,6,2,1,32,2,5,0,3,4,3
521,2,5,2,2,23,8,2,0,3,7,3
522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,1,7,1,1,50,2,2,0,3,6,2
525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,5,6,2,1,33,2,4,0,2,6,3
529,2,5,2,2,49,2,8,0,4,2,4
530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,5,5,3,2,34,9,5,1,1,7,5
9565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,4,4,2,2,65,4,4,0,4,3,4
534,1,7,1,2,50,4,2,0,4,4,2
535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,2,6,2,1,69,7,5,0,4,4,4
539,1,7,1,2,41,2,4,0,3,4,1
540,2,4,4,2,41,4,4,1,4,4,6
541,1,8,2,2,28,2,5,0,2,7,3
7444,5,6,5,2,33,2,6,3,1,8,5
542,5,5,1,1,62,6,1,0,4,3,2
543,5,6,2,1,48,2,5,0,3,NA,4
544,5,6,4,1,35,2,7,2,1,NA,8
545,5,5,1,2,28,2,1,0,4,4,1
546,5,4,4,2,48,9,8,2,5,4,6
547,2,4,1,2,72,7,2,0,4,2,2
548,4,4,2,2,55,1,4,0,5,4,4
7445,4,4,2,2,55,1,4,0,5,4,4
7446,3,4,3,1,57,2,7,0,3,7,7
549,3,4,3,1,57,2,7,0,3,7,7
550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,5,6,1,1,47,2,4,0,1,8,2
552,4,4,3,2,49,2,8,0,1,8,7
553,2,4,2,2,34,4,4,0,1,7,3
554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7447,4,4,2,1,69,7,7,0,1,8,4
556,4,4,2,1,69,7,7,0,1,8,4
557,4,5,2,2,57,9,8,0,2,5,4
558,5,4,3,2,35,2,6,1,1,7,5
559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,2,6,3,2,40,9,4,1,3,4,5
9167,2,5,3,2,55,5,8,0,2,6,7
561,2,5,3,2,55,5,8,0,2,6,7
562,4,4,3,2,27,8,8,0,4,6,7
563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,5,4,3,1,49,3,5,0,2,4,7
8853,1,8,6,2,38,9,2,4,3,4,6
565,1,8,6,2,38,9,2,4,3,4,6
7449,1,8,6,2,38,9,2,4,3,4,6
566,2,3,5,2,50,2,6,0,1,5,7
567,2,6,2,2,63,2,4,0,3,4,4
568,1,8,1,1,64,3,4,0,2,6,2
569,4,4,2,1,63,2,7,0,2,6,4
570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,2,5,1,2,62,4,8,0,4,4,2
572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7451,5,4,4,2,38,2,8,2,2,6,6
573,5,4,4,2,38,2,8,2,2,6,6
574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,2,5,2,1,52,2,5,0,3,4,9
576,2,5,4,1,48,3,6,2,2,6,6
577,3,5,3,1,58,2,2,1,5,2,6
578,4,4,1,1,35,2,2,0,1,5,1
579,2,5,4,2,58,5,5,1,3,7,9
580,2,6,4,1,47,2,6,2,2,6,6
581,4,4,3,1,45,2,4,1,3,4,6
7452,3,6,3,2,54,2,3,0,1,5,7
582,5,4,3,1,45,3,7,0,1,7,9
583,5,3,1,2,32,2,5,0,2,7,1
584,2,3,2,1,33,2,8,0,1,8,3
585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,3,6,3,1,50,2,4,1,2,4,8
587,2,6,4,1,45,5,3,2,4,3,8
588,5,4,2,1,73,7,5,0,2,6,4
589,5,4,2,2,74,7,8,0,3,3,4
590,4,4,1,2,44,2,2,0,3,4,1
591,5,5,3,1,49,2,5,1,3,4,7
592,2,4,5,1,46,2,5,3,1,5,6
7453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,2,5,1,2,38,4,1,0,5,2,1
594,2,6,2,1,44,2,5,0,1,7,3
595,3,4,1,1,51,4,1,0,5,3,2
596,1,8,1,1,59,2,4,0,2,7,2
597,4,6,3,2,36,2,4,0,2,8,7
598,5,4,1,1,75,7,3,0,4,4,2
599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,5,4,4,1,47,2,7,2,1,3,8
601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,1,5,2,2,43,2,4,1,2,6,8
604,2,3,1,1,60,3,5,0,4,2,2
605,3,4,1,2,30,4,1,0,4,4,1
606,2,3,1,1,59,2,3,0,3,3,2
7455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7456,4,4,2,2,71,7,4,0,5,5,4
607,4,4,2,2,71,7,4,0,5,5,4
608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,4,4,1,2,72,7,1,0,5,2,2
610,5,5,1,1,42,2,5,0,3,6,1
611,4,6,2,2,35,1,5,0,2,8,3
612,2,6,1,2,61,5,1,0,4,3,2
7457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9168,5,4,4,2,57,1,5,0,2,4,7
614,5,4,4,2,57,1,5,0,2,4,7
7459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,3,4,2,1,46,2,3,0,2,4,4
616,4,6,2,1,55,2,5,0,2,4,4
617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,2,6,1,1,49,2,5,0,3,NA,2
619,4,4,3,2,31,1,4,1,1,7,5
620,2,4,6,1,39,2,5,4,3,4,5
7460,3,3,3,2,51,4,1,1,5,2,7
621,3,3,3,2,51,4,1,1,5,2,7
622,5,3,1,1,48,3,5,0,1,8,2
623,3,5,4,1,45,2,4,2,3,4,6
624,4,6,2,1,25,8,2,0,1,6,3
625,3,4,3,2,32,3,5,1,3,6,5
626,5,4,1,2,37,2,1,0,2,4,1
627,3,4,4,1,43,2,6,2,2,NA,8
628,1,7,1,2,60,4,2,0,4,4,2
629,2,4,5,1,42,2,7,3,2,6,5
7461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,4,4,7,1,47,2,5,3,1,4,6
632,5,4,2,1,28,3,4,0,1,6,3
633,2,4,4,1,46,2,4,2,2,2,8
7462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,4,5,4,2,36,2,8,2,2,4,6
635,1,5,1,2,30,8,1,0,3,7,1
636,3,4,4,1,29,8,1,2,4,7,8
9661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,4,6,1,1,24,8,8,0,3,6,1
639,5,6,4,1,50,2,6,1,2,6,6
640,5,6,1,2,24,8,1,0,3,5,1
641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,3,3,3,1,43,2,5,1,2,4,6
643,4,4,2,1,62,7,5,0,4,4,4
7463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,2,3,1,2,66,9,1,0,5,4,2
646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,5,3,2,2,55,9,4,0,5,4,4
9169,5,3,2,2,55,9,4,0,5,4,4
648,5,5,1,2,63,4,2,0,5,1,2
649,5,4,4,1,25,8,8,0,5,NA,7
650,5,5,2,1,66,1,8,0,1,4,4
651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,5,4,5,1,47,2,4,0,3,3,7
7466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,4,4,1,2,23,8,1,0,3,7,1
660,5,4,4,1,40,1,2,2,1,3,6
661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,2,4,1,2,50,2,8,0,4,3,2
664,5,4,2,2,44,6,3,0,3,4,3
665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,5,6,2,1,66,4,4,0,4,4,4
669,5,4,4,2,36,3,5,2,3,4,5
670,2,6,1,1,68,7,4,0,5,2,2
671,2,3,2,2,25,2,5,0,1,4,3
672,4,4,2,1,66,7,3,0,4,4,4
673,1,4,2,1,68,7,4,0,2,6,4
674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,2,6,2,1,60,2,6,0,3,4,4
7470,1,9,2,1,62,2,5,0,1,6,4
676,1,9,2,1,62,2,5,0,1,6,4
677,2,4,3,1,68,7,3,0,4,4,9
9171,2,4,3,1,68,7,3,0,4,4,9
8855,1,5,2,1,76,7,4,0,4,4,4
678,1,5,2,1,76,7,4,0,4,4,4
7471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,2,6,2,1,77,2,4,0,2,3,4
680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,3,5,1,1,42,5,2,0,3,7,1
7472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,5,5,3,1,47,1,7,1,1,6,6
7473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,5,6,4,1,39,2,5,2,3,4,5
7474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,4,4,1,2,23,8,1,0,3,5,1
7475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,4,4,4,1,35,2,7,2,2,7,5
688,3,3,1,1,74,7,5,0,1,8,2
689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,3,6,4,2,46,2,8,2,1,4,6
9172,3,6,4,2,46,2,8,2,1,4,6
7477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9507,5,4,10,1,42,2,8,8,4,2,5
692,5,4,10,1,42,2,8,8,4,2,5
693,5,5,1,1,21,8,1,0,3,6,1
694,2,4,1,1,37,2,4,0,4,2,1
7478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1,3,2,1,73,7,6,0,1,8,4
9577,5,4,4,2,52,2,6,0,2,7,7
696,3,6,4,1,39,2,5,2,3,4,6
697,2,5,2,1,26,2,2,0,3,NA,9
7479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,2,6,3,1,50,1,2,1,1,3,8
700,5,6,1,1,62,2,5,0,1,8,2
701,2,5,4,1,45,2,5,2,3,4,5
7480,1,7,3,2,43,2,3,2,2,3,8
702,5,6,1,1,33,1,2,0,1,7,1
703,5,4,2,1,31,2,6,0,1,NA,3
704,2,6,4,1,49,3,8,2,2,7,6
705,4,6,2,1,65,2,7,0,1,8,4
706,5,6,2,2,35,2,5,0,3,6,3
707,1,9,1,1,49,2,7,0,1,8,2
708,3,3,2,1,48,2,6,0,2,4,4
709,4,6,6,2,38,2,8,4,3,4,6
710,1,7,1,2,70,7,2,0,3,5,2
711,3,6,2,1,35,5,4,0,2,6,3
712,4,4,4,1,44,2,7,2,1,7,6
7481,5,4,4,2,30,2,3,2,2,5,5
713,5,4,2,2,35,2,5,0,2,7,3
7482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,1,8,4,2,37,2,5,2,1,4,6
716,5,4,4,1,39,2,6,2,3,4,5
7483,1,8,4,2,45,2,8,1,1,7,7
717,4,4,2,2,79,9,3,0,5,2,4
718,1,4,1,1,35,2,5,0,1,8,1
